CHAT_ID,SPEAKER_ID,TIME,TEXT
70,57,12:23:20.519,"et 0,5 % on kuitenki top 500 000"
70,49,12:23:29.579,noniin¨
70,49,12:23:53.877,se taitaa olla täl hetkel isoin video peli maailmas
70,57,12:24:02.926,onko vai?
70,57,12:24:07.401,millä tavalla mitattuna?
70,49,12:24:23.636,aktiivinen pelaaja määrä 
70,57,12:24:26.777,aa
70,57,12:24:28.888,en tiiä siitä
70,49,12:24:34.749,tai ainakin oli pari vuotta sitten¨
70,57,12:24:37.916,aa
70,57,12:24:43.379,"se on saattanu muuttuu kyl, emt"
70,49,12:24:50.948,ehk
70,57,12:24:53.215,ok morjens :)
70,57,12:24:58.168,oli hauska puhua
71,65,12:12:25.381,hola
71,56,12:12:37.628,Helloo
71,65,12:13:01.606,urheiletko
71,56,12:13:05.656,jonkinverran
71,56,12:13:08.323,entäs sä
71,65,12:13:16.280,käyn ehk 4 kertaa viikos salil
71,65,12:13:20.746,en muuten
71,56,12:13:24.562,kova
71,65,12:13:30.631,not rly
71,56,12:13:39.338,ite käyn parikertaa ja väitän itelleni et vähäsen urheilen
71,65,12:13:39.522,kävisin useemmin mut ei riitä aika
71,56,12:13:47.249,okei kyl lenkkeilen ku on paremmat säät
71,65,12:13:50.880,sellast se vaa välil on
71,56,12:13:55.974,eiks sul kipeydy paikat
71,65,12:14:04.040,ei hirveen helposti
71,65,12:14:12.153,pitää lisää painoi or sumn
71,56,12:14:21.524,joo sitähän se vaatii
71,56,12:14:29.556,ooksä harrastanu mitää
71,65,12:14:34.969,vaikka ja mitä
71,65,12:14:54.627,"tanssii, voimisteluu, cheerii, miekkailuu.."
71,65,12:14:59.396,mut en yläasteel
71,65,12:15:02.953,enää 
71,56,12:15:10.756,joo
71,65,12:15:22.299,ooksä
71,56,12:15:31.500,mul fudist lätkää telinevoimisteluu cheerii uintii juoksuu....
71,65,12:15:41.552,damn
71,56,12:16:25.922,jepp mut kaikkii aik lyhyen ajan
71,65,12:16:30.918,sama
71,56,12:16:35.199,paitsi fudist ja telinevoimisteluu
71,65,12:16:40.859,"tanssii sentää harrastin 2,5 vuotta"
71,56,12:16:45.129,ujjui
71,65,12:16:48.656,miks lopetit
71,56,12:16:49.029,mis harrastit
71,65,12:16:57.011,footlightis
71,56,12:17:07.473,ööh no fuditreenitjokapäivä ja pelei ain vklp ei vaa napannu
71,65,12:17:12.506,joo
71,56,12:17:13.832,halusin elämän
71,56,12:17:22.385,aa lol osaan kirjottaa
71,56,12:17:32.139,mis muute harrastit cheerii
71,65,12:17:35.056,joo jos harrastaa lätkää tai futist ni siihe menee kokopäivä
71,56,12:17:40.874,jep
71,65,12:17:41.464,en ees enää muista xdd
71,65,12:17:46.842,harrastin tyylii 2. luokal
71,56,12:17:48.168,kaikki kamojen roudaus
71,56,12:17:53.354,aaa xdd
71,65,12:18:25.288,sillee haluis alottaa nyrkkeilyn tai jotai mut ei oo aikaa
71,56,12:18:40.690,joo itekki miettiny kamppailulajii
71,56,12:18:49.691,mä kainda haluisin alottaa lätkän tai fudiksen uudestaa mut ei oikee oo höntsäjoukkuieit
71,65,12:18:56.281,jotai karatee vai¨
71,56,12:19:19.720,en tiiä jotai ku tykkään testailla eri lajei
71,65,12:19:37.344,mäki ennen mut ei oo nykyää riittäny energiaa sellasee
71,56,12:20:15.056,joo vähän sama ku koulu ja kaikki vaa jotenki en tiiä
71,65,12:20:28.826,nii ja sit on nii stressaantunu ni ei tuu unikaa
71,56,12:20:33.131,auttais kans jos tietöis mitä haluis elämäs tehä
71,65,12:20:36.569,xddd
71,65,12:20:52.359,tiiän ite suunnilleen
71,56,12:20:58.298,uu 
71,65,12:21:01.243,kauppis tai oikis
71,56,12:21:09.560,joo
71,56,12:21:14.517,siin saa opiskella
71,65,12:21:16.668,halusiin lukee rikoslakii
71,65,12:21:20.505,nii
71,56,12:21:25.322,se kuulostaa siistilt
71,56,12:21:34.213,itekki miettiny oikist mut oon aska kielist
71,65,12:21:36.717,mut taidan kuitenki päätyy kauppikseen
71,56,12:21:40.943,kui
71,65,12:21:50.264,vähemmän duunii
71,65,12:22:00.150,ku oikikses pitää lukee niit lakikirjoi ihan vitusti
71,56,12:22:14.076,se on totta
71,56,12:22:36.786,mut toisaalt jos haluu jotai nii pitää tehä hommii sen etee
71,65,12:22:43.163,mmm
71,65,12:22:52.184,onks sul viel minkäänlaista suunnitelmaa
71,65,12:22:56.406,minne haluut mennä
71,56,12:23:01.762,iml on vaa vähä kultalusikka perses et oon aik vätys
71,65,12:23:12.173,xdd
71,65,12:23:14.951,kelpais
71,56,12:23:16.203,öö ei oikeestaa mitää ku lääkis/kauppis ei kiinnosta
71,56,12:23:18.082,ja en tii
71,65,12:23:23.863,aa
71,56,12:23:34.290,ja sillee
71,65,12:23:34.801,no voihan sitä vaik amikseenki vaihtaa lol
71,56,12:23:38.152,nii voi
71,56,12:23:47.659,mut nekää alat ei oikee nappaa
71,56,12:24:00.690,sit oon kans miettiny sotilasuraa tai rauhanturvaajaa
71,65,12:24:09.544,no ei kaikki tiiä 40-vuotiainakaa mitä ne haluu
71,65,12:24:10.201,aa
71,65,12:24:19.979,tuleeks sust joku kenraali
71,56,12:24:23.479,vois
71,56,12:24:28.959,mut tuskin
71,56,12:24:42.108,ku intis pitää herää aikasin ja mä nautin mun unista
71,56,12:24:51.576,hejdå
71,65,12:24:53.648,se riippuu hirveesti siit sun johtajast
71,65,12:24:57.891,adioss
72,55,12:13:11.561,lasketaanko sängystä nouseminen urheiluksi
72,64,12:13:33.318,naaaaah
72,55,12:13:40.486,täh
72,55,12:13:43.840,mitä tää tällane
72,64,12:13:54.134,et oo urheilija
72,64,12:13:56.536,sori
72,55,12:14:01.770,boi
72,55,12:14:13.358,käyks salil vai
72,64,12:14:22.578,jooo
72,55,12:14:27.012,nii mäki
72,55,12:14:31.726,mikä sali
72,64,12:14:33.786,nonii hyvä
72,64,12:14:36.894,gymstone
72,64,12:14:43.960,mis sä
72,55,12:14:45.030,lol en tiiä
72,55,12:14:48.373,käyn esport
72,55,12:14:54.198,basic hehe
72,55,12:14:59.110,vanhemmat sponssaa
72,64,12:15:02.011,j
72,64,12:15:07.485,toi on aina hyvä
72,55,12:15:37.227,teeks jtn muuta shittii salin lisäks vai onks se niiku se ainoo oikee urheilu
72,64,12:15:54.145,en tee muuta ku en kerkee teke muuta
72,64,12:15:59.287,sali vie aika paljo aikaa
72,55,12:16:12.002,aa eli käyt siel joku 9 kertaa viikos
72,64,12:16:21.297,6 max
72,55,12:16:44.065,noni mikä pv on sun lepopäivä sit
72,64,12:16:52.070,torstai yleensä
72,64,12:16:57.067,kosk neljää
72,64,12:17:00.117,koulu
72,55,12:17:02.410,ja siis ihailen tollasta omistautumista
73,53,12:13:12.445,moi
73,71,12:13:44.698,moi
73,71,12:13:56.384,harrastatko liikuntaa?
73,53,12:14:07.715,joo
73,53,12:14:12.299,harrastaks sä
73,71,12:14:45.206,yritän ihan käydä lenkkillä. enemmän kai sitä aina pitäisi
73,71,12:14:50.860,ja salil
73,71,12:15:15.282,mitä sä sit?
73,53,12:15:21.401,käyn salil
73,71,12:15:44.834,joku ohjelmakin?
73,53,12:16:17.666,en tarvii
73,71,12:16:32.047,mäki vedä aika fiilispohjalla
74,67,12:26:16.249,moi
74,66,12:26:30.757,Terse
74,67,12:26:49.525,terseppä terse
74,67,12:26:59.859,mitä mieltä oot elokuvist
74,66,12:27:03.444,Iha ok
74,67,12:27:12.967,joo munki mielest
74,67,12:27:17.693,se sillee riippuu
74,67,12:29:25.806,onks sul lempparileffaa
74,66,12:29:37.729,Green mile on ehk lemppari
74,66,12:29:43.887,Ent sun
74,67,12:29:57.785,tykkään niist alkuperäsist star warseist
74,66,12:30:04.215,"Joo, sama"
74,67,12:30:10.449,kiva
74,67,12:30:28.105,en oo nähny green milee mist se kertoo
74,66,12:30:29.985,Oks ketää lempi näyttelijää
74,66,12:30:42.099,Se kertoo tummaihosest miehest joka kuolee
74,66,12:30:48.206,Spoiler
74,67,12:30:52.898,coool
74,67,12:31:07.741,ja ei mul taida olla lempi näyttelijää
74,66,12:31:11.566,"Joo, en mist star warsit kertoo"
74,66,12:31:22.087,"""ent"
74,67,12:31:33.015,perheongelmist ja avaruudest
74,66,12:31:41.628,Kerro toki lisää
74,67,12:32:04.228,en tiiä haluunks spoilaa
74,66,12:32:17.099,Iha vapaasti vaa
74,67,12:33:10.957,no siin on niiku porukkaa jotka seikkalee avaruudes ja ne yrittää niiku pysäyttää ne pahikset 
74,67,12:33:19.928,aika villii menoo
74,66,12:33:27.757,Todella kiinnostavaa
74,66,12:33:33.512,En oo ikinä kuullut
74,67,12:33:45.724,jännää
74,66,12:33:54.845,Nyt ollaa jännän äärellä
74,67,12:34:10.618,joo tai siis luulin et melkei kaikki olis kuullu star warsist
74,66,12:34:17.496,"Joo, mäkin"
74,67,12:34:24.825,nii
74,67,12:34:31.910,mielenkiintoista
74,66,12:34:39.017,Harvinaista
74,67,12:34:49.404,hyvin sanottu
74,66,12:34:54.587,Yup
74,67,12:35:02.823,jep
74,67,12:35:23.597,en olis itse voinut sanoa paremmin
74,66,12:35:48.644,juuu u
74,67,12:36:05.287,niinpä niin
74,66,12:36:16.376,Juuri näin
74,67,12:36:27.402,nimenomaan
74,67,12:36:35.661,en tiiä onks toi yhtee vai eriksee
74,66,12:36:36.558,Samaa mieltä
74,67,12:36:47.328,aivan aivan
74,66,12:37:01.216,Kyllä kyllä
74,67,12:37:19.310,toden totta
74,66,12:37:28.937,Ihan oikeesti
74,67,12:37:50.500,oliks toi toteamus vai kysymys
74,66,12:38:08.719,Se on sun päätettävis
74,67,12:38:31.799,no jos en kerro et kumman valitsin
74,66,12:38:54.425,Ihan rauhassa
74,67,12:39:00.469,okei hyvä
74,66,12:39:28.037,Jeesjees
74,67,12:39:46.543,Joopa joo
74,66,12:39:56.287,Niinpä
74,66,12:40:01.730,Moimoi
74,67,12:40:06.184,morjens
75,60,12:26:02.862,terve
75,58,12:26:21.747,vai että elokuvat
75,60,12:26:29.165,kyll'
75,58,12:26:34.172,tervepä terve muuten kans
75,60,12:26:39.945,mikäs on sun lempielkova
75,58,12:26:43.336,noh
75,58,12:26:45.985,niinpä
75,58,12:26:50.629,se onki hyvä kysymys
75,58,12:27:01.073,ja en tiiä saako sanoa jos on tekiänoikeuskysymys
75,60,12:27:02.202,iske joku hyvä
75,58,12:27:24.373,"mutta sanoisin, että semmonen jossa esiintyy puhuvia autoja joista punaisen värinen on päähenkilönä"
75,58,12:27:28.937,lapsuuden klassikko
75,60,12:27:31.364,se on kyl kova
75,60,12:27:37.678,martti  on bae
75,60,12:27:43.310,niin sanotusti
75,58,12:27:51.310,se on kyllä aika äijä
75,58,12:28:03.020,vähän niiku maatti mutta vaa ärrällä
75,58,12:28:04.977,entäs sä
75,60,12:28:19.065,no semmone hieno mis on semmoi äijä
75,58,12:28:24.022,ai se
75,58,12:28:24.781,joo
75,60,12:28:27.477,kyl salee tiiät
75,58,12:28:30.051,joojoo
75,58,12:28:31.749,just se
75,58,12:28:39.000,eks siin oo se toinen äijä kans
75,60,12:28:44.038,öö on siin kai
75,58,12:28:48.926,jooooo
75,60,12:29:08.992,sit tykkään kans KIINALAISISTA elokuvista
75,58,12:29:18.126,aight? xd
75,58,12:29:26.348,eiku aivan
75,58,12:29:47.163,semmonen mis sellanen tyyppi oppii lentämään
75,58,12:29:50.404,bussin ikkunan läpi
75,60,12:29:55.796,joo se jackie chan
75,58,12:30:08.860,iha sika hyvä
75,58,12:30:14.826,iha ok
75,60,12:30:21.834,mut ootko kuullu
75,58,12:30:39.632,oon
75,60,12:30:42.654,niceee
75,58,12:30:46.580,aapon äänen ainaki oon kullu
75,60,12:30:55.482,joo mäki
75,58,12:31:06.885,:rice_ball: 
75,58,12:31:10.820,:rice: 
75,60,12:31:26.113,pidetään ain avälillä kavereitten kaa hienoja leffamaratooneja joissa syyään paljon mäysöö
75,58,12:31:36.121,ui juma
75,58,12:31:38.508,iha sika hienoo
75,60,12:31:41.254,joinaax
75,58,12:31:47.559,vois
75,58,12:32:00.098,pidettäispä ne lähellä isoo omenaa
75,60,12:32:04.183,niimpä
75,60,12:32:09.938,jossain matinkylän alueella
75,58,12:32:14.490,älä vaa
75,58,12:32:16.280,ois hienoo
75,60,12:32:20.827,semi
75,58,12:32:39.724,yritä nyt
75,58,12:32:45.669,keksi :cookie: 
75,60,12:32:49.035,jos oisit joku joku elokuvahamo nii kuka oisit
75,58,12:32:58.647,öö
75,58,12:33:00.468,se tyyppi
75,60,12:33:16.203,toki
75,58,12:33:25.883,oisin varmaa maatti
75,58,12:33:30.390,ilman ärrää
75,60,12:33:31.989,juu sama
75,58,12:33:37.119,:tomato: 
75,60,12:33:37.578,ärrät on turhia
75,60,12:33:41.672,liisi
75,58,12:33:43.318,to-maatti
75,58,12:33:50.084,au-to-maatti
75,58,12:33:58.776,naatti
75,60,12:34:03.367,entten tentten teelikamentten
75,60,12:34:09.481,hissun kissun vaapula vissua
75,58,12:34:11.536,hissun kissun vaapulavissun
75,60,12:34:12.542,vissun
75,60,12:34:16.457,eelin keeli klot
75,60,12:34:20.965,viipula vaapula vot
75,60,12:39:10.265,mistäs sitä puhuis¨
75,58,12:39:16.828,no elokuvista
75,60,12:39:26.707,office on hyvä
75,58,12:39:41.291,en kato
76,59,12:26:24.972,moro
76,48,12:27:03.927,moikka
76,59,12:27:04.069,sama ukkeli
76,59,12:27:21.052,noh mitäs mieltä olet elokuvista
76,59,12:27:27.529,onko jotain lempielokuvaa
76,59,12:27:50.293,jaahas
76,48,12:28:12.919,ok elokuva
76,59,12:28:18.159,ok
76,48,12:28:31.446,emoji movie on aika kiva
76,59,12:28:42.870,no se on ihan mukava
76,59,12:28:58.382,omasta mielestä star wars rots on aika kovaa kamaa
76,48,12:29:03.896,ne oli tosi söpöjä
76,59,12:29:10.008,joo
76,48,12:29:12.921,joo
76,59,12:29:26.542,kuinkas hurisee ihan muuten vaan
76,48,12:30:01.308,no silleen ok
76,59,12:30:13.228,no se on ihan kiva
76,59,12:30:50.027,oletko puhelimella vai miksi oikeasti kestää näin kauan vastata
76,48,12:31:34.380,joo
76,59,12:31:46.555,paljonko snäpscore
76,48,12:31:52.676,mikä puhelin sulla on?
76,59,12:31:58.470,oneplus 6t
76,59,12:32:02.174,entä sulla
76,48,12:32:21.927,iphone
76,59,12:32:29.601,mikäs malli
76,59,12:32:35.580,vai tiedätkö
76,48,12:32:52.010,en siis tiedä tarkka mallia
76,59,12:33:05.910,jaaha
76,59,12:33:06.747,s
76,59,12:33:13.242,mut paljonko snäpscore
76,48,12:33:23.347,sellanen valkonen edestä ja yks kamera takna
76,48,12:33:50.090,snäpscore 36000
76,59,12:34:02.582,"eli varmaan 6,6s,7,7s,8 joku niistä"
76,59,12:34:10.030,olettaisin tai sit plusversiot
76,59,12:34:16.670,aika vähän
76,48,12:34:53.472,joo sellanen aika isotää mun iphone
76,59,12:34:58.951,;)
76,59,12:35:09.985,tiedätkö mikä muu on iso
76,48,12:36:07.164,no?
76,48,12:36:10.997,kerro
76,59,12:36:12.262,venäjä
76,59,12:36:14.034,hehe
76,48,12:36:26.219,hahah
76,48,12:40:25.513,moikka
76,59,12:40:57.724,:)
77,57,12:26:00.240,moikkuu
77,50,12:26:09.838,moiii
77,57,12:26:15.635,mikä on sun lempi elokuva
77,50,12:26:26.470,ei sillee oo yht tiettyy
77,50,12:26:30.610,monet on hyvii
77,50,12:26:32.827,mites sun¨
77,57,12:26:33.028,joo
77,57,12:26:40.461,no mul on vähän sama :D 
77,57,12:26:46.231,sitä paitsi en kato hirveesti elokuvia
77,50,12:26:53.126,minkälaisist tykkäät jos katot
77,57,12:27:00.158,no riippuu vähän
77,50,12:27:02.569,jep
77,57,12:27:12.576,paha sanoo kyl
77,50,12:27:15.875,kyl
77,57,12:27:19.387,tykkään vähän kaikenlaisesta
77,57,12:27:36.008,mut fiilaan täl hetkel sellasta 70-luvun scifivibaa
77,57,12:27:50.427,kuten ne ekat star warsit ja alkuperänen blade runner
77,57,12:27:55.609,millsesta sä tykkäät?
77,50,12:27:59.256,uuuu kuulostaa kivalt
77,50,12:28:14.039,sellasist perus komedia jutuist ja romanttisist elokuvist
77,57,12:28:32.973,nice
77,57,12:28:45.538,"en oo ite kattonu sellasii ""perus"" elokuvia ihan hirveesti xd"
77,50,12:29:01.965,mm
77,50,12:29:11.184,leffat jois joku eläin kuolee ei oo kivoja
77,50,12:29:14.011,:((
77,57,12:29:17.691,:(
77,57,12:29:41.381,en kyl heti keksi mitään elokuvaa jossa kuolisi
77,57,12:29:49.893,ainii mutue
77,50,12:29:53.063,kerro
77,57,12:29:57.413,studio ghiblin elokuvat on ihan sika hyviä
77,50,12:30:14.199,cool
77,57,12:30:27.514,pidettiin just syksyllä kavereiden kanssa maratoni jossa katottiin ne kaikki
77,50,12:30:32.762,omg goals
77,50,12:30:39.173,kattoispa joku munki kaa mont elokuvaa
77,57,12:30:44.465,;_;
77,57,12:30:59.271,meil on ollu aik pitkään tapana pitää silloin tällöin kaikenlaisia maratoneja
77,50,12:31:04.270,oii
77,50,12:31:07.474,just nice
77,57,12:31:10.356,jep
77,50,12:31:32.759,mitä muit ootte kattonu maratoneil
77,57,12:32:03.443,"no just kaikkii klassikoita kuten star wars, harry potter, pirates of the caribbean"
77,57,12:32:24.288,lord of the rings
77,50,12:32:26.287,oon nähny yhen star warssin:D
77,57,12:32:30.344,aijai
77,57,12:32:34.034,kannattaa kattoo
77,57,12:32:41.012,aika 5/5 leffasarja
77,50,12:32:42.055,enkä yhtää harry potterii tai pirates of caribbeanii
77,50,12:32:48.860,tunnen itteni huonoks ny
77,57,12:32:55.692,ja mä luulin kattoneeni vähän leffoja :D 
77,50,12:33:08.618,mä katon vaa erilaisii leffoja haha
77,57,12:33:12.604,:D 
77,50,12:33:17.983,ehk tän vuoden aikan kattoo noi kaikki
77,57,12:33:25.997,hyvät tavoitteet :D 
77,50,12:33:32.753,mustaki
77,57,12:33:53.706,ite en tuu kattoneeks leffoja omasta aloitteesta oikein ikinä
77,57,12:34:08.301,että joko pidetään maratoni tai katon jonku kaverin kaa
77,50,12:34:15.930,mäki enemmä sarjoi ku leffoi jos oon yksi
77,57,12:34:27.290,mä en kato sarjojakaan :D 
77,57,12:34:41.293,mut youtubea tulee katottua joskus vähän liikaakin :D 
77,50,12:34:43.748,mitä sä sit teet sun vapaa-ajal
77,50,12:34:44.736,aaa
77,50,12:34:46.340,noni
77,50,12:35:06.354,mitä katot ytst
77,57,12:35:15.585,se vähän vaihtelee
77,50,12:35:29.309,joo
77,50,12:35:30.129,sama
77,57,12:35:41.513,esim jotain ohjelmointi- tai matikkavideoita :D 
77,50,12:35:57.995,mut ite en oo kattonu yt hetkee koska oon addiktoitunu netflixii
77,57,12:36:02.329,lol
77,50,12:36:09.685,joo mäki katon sielt matikkavideoit ja itken 
77,57,12:36:24.331,rip
77,50,12:36:26.364,jep
77,57,12:36:27.603,eikö matikka nappa
77,57,12:36:28.347,a
77,50,12:36:32.091,ei
77,50,12:36:33.531,:(
77,57,12:36:51.323,mikä sitten nappaa
77,50,12:37:06.255,netlix
77,57,12:37:11.418,tottakai
77,50,12:37:13.702,aina
77,57,12:37:39.292,tykkäätkö kauhuleffoista muuten
77,50,12:37:52.263,en oo kattonu kauheest niit ku en uskalla
77,50,12:37:54.525,lol
77,57,12:38:09.575,en mäkään eka xd
77,50,12:38:24.423,mut ny  sit?
77,57,12:38:26.068,sit olin kavereilla ja katottiin jotain :D 
77,50,12:38:37.534,vois kattoo yöl yksi koton kauhuleffoi
77,50,12:38:42.433,ehk ne sit nappais
77,57,12:38:50.045,jaa-a
77,50,12:39:03.256,jep
77,57,12:39:04.097,en oo kyl varma
77,50,12:39:14.691,emmäkää iha
77,57,12:39:18.182,ehk kivempaa jonku kaa ku ei pelota sitten niin paljoa :D 
77,50,12:39:34.591,ehk pitäs sit kattoo niit muide kaa
77,50,12:39:39.841,onks suositella mitää hyvii
77,50,12:39:41.630,kauhuleffoi
77,57,12:39:44.131,nosiis
77,57,12:39:52.078,mun lempi kauhuleffa on sellanen ku creep
77,50,12:39:58.206,hmmm
77,57,12:39:59.518,se ei oo ehkä kovin tavanomainen leffa
77,57,12:40:03.049,mutta se on tosi jees
77,50,12:40:07.051,ehk mä sit katon sne
77,50,12:40:08.804,sen
77,57,12:40:11.490,se ei oo myöskään mitenkään eritysen pelottava
77,57,12:40:14.455,joo kannattaa kattoo
77,50,12:40:18.979,salee se on  sit hyvä
77,57,12:40:24.162,mut joo oli hauska keskustella :D 
77,50,12:40:28.173,jep nii oli
77,50,12:40:29.279,heippa
77,57,12:40:59.927,moikkaa
77,50,12:41:04.867,:)
78,51,12:26:31.694,moro
78,65,12:26:37.237,hola
78,51,12:27:00.858,minkälaisii elokuvii katot?
78,65,12:27:24.598,ihan mitä sattuu
78,51,12:27:40.281,onks sul jotain lempi elokuvaa huh?
78,65,12:27:46.672,katon kyl enemmän sarjoi ku leffoi
78,51,12:27:51.696,aaa
78,65,12:28:04.935,mieleenpainuvin ehk tyylii hobitti don't judge me
78,65,12:28:12.254,se eka osa
78,51,12:28:18.282,emmää tuomitse ketään
78,65,12:28:29.975,et et
78,51,12:28:33.151,en en
78,65,12:28:37.849,millasii sä katot
78,51,12:28:53.871,romanttisii 
78,65,12:29:11.997,ai sellasii romcom
78,51,12:29:17.546,juu
78,65,12:29:33.585,mikä on lemppari
78,51,12:29:50.291,ööm en osaa sanoo 
78,51,12:29:58.998,minkälaisii sarjoi katot?
78,65,12:30:08.038,komedia pääosin
78,51,12:30:26.015,mikä on paras
78,65,12:30:50.617,"brooklyn 99, modern family ja frendit kaikki on hyviii "
78,51,12:31:18.498,frendit on :+1: 
78,65,12:31:40.021,oon kattonu ne varmaa viis kertaa
78,51,12:31:49.121,joo sama tääl
78,51,12:31:54.459,kuka on sun lemppari?
78,65,12:32:14.444,ne kaikki on ihanii
78,65,12:32:28.309,"joey, phoebe ja chandler on kyl imo parhaat"
78,65,12:32:41.649,ross on vähä creepy välillä
78,51,12:32:42.079,ne on munki mielest
78,51,12:33:00.738,mun mielest monica on vähän ärsyttävä 
78,65,12:33:15.530,jepp
78,65,12:33:28.882,mut sillee ois kätevä frendinä ku se tekee ruokaa ja siivoo xdd
78,51,12:33:35.321,hahah jepp
78,65,12:34:12.521,eiks ne oo puhunu jostai reunion jutusta
78,51,12:34:24.340,on kai en oo varma 
78,51,12:34:43.133,mut ne on päivitelly ainaki paljon kaikkee yhes ny somee
78,65,12:34:43.857,käy vaa sääliks ku ne kaikki on nii vanhoi nykyää 
78,51,12:35:38.560,mmmm
78,65,12:36:19.119,jennifer aniston ei kyl ees oo ikääntyny nii hyvin ku siit sanotaa
78,65,12:36:41.624,näyttää perus terveeltä 50-vuotiaalta
78,51,12:36:48.751,nii näyttäääki
79,54,12:26:38.910,saanko aloittaa vitsillä?
79,49,12:26:42.693,juu
79,54,12:26:54.920,Miksi kana söi sipulin?
79,49,12:27:09.344,en tiiä ehkä se halus elää vanhaks
79,54,12:27:26.054,Koska se näki appelsiinin.
79,49,12:27:50.416,-_- 
79,49,12:28:14.743,niin niistä elokuvista
79,54,12:28:31.319,juu juu melkein unohdin
79,49,12:28:50.100,mitäs on tulut katottua lhi aikoina
79,54,12:29:03.852,tais viimeks olla toi jumanji
79,54,12:29:06.975,entä sulla
79,49,12:29:18.554,ehh uusin star wasrs
79,54,12:29:27.370,mitä pidit siitä?
79,49,12:29:33.816,aik huono
79,54,12:29:52.393,juu eihän se niille alkuperäsille pärjää mitenkää
79,49,12:30:19.796,siin aika paljon hyvii ideoit mut niit oli niin paljon tungettu sinne et se oli sen takii huono
79,54,12:30:50.272,nii oli vähän niinkun 3 in 1
79,49,12:31:15.370,esimerkkinä ne knight of Ren:it 
79,54,12:31:35.198,en ees enää muista mitä ne oli 
79,49,12:31:39.860,ei ne tehny mitään muuta ku katellu ympäriinsä ja sit tepellu Reniä vastaan 5 sekunttia
79,54,12:32:16.670,janoin
79,54,12:32:28.644,onko sulla mitään hauskaa vitsiä
79,49,12:32:35.414,knock knock
79,54,12:32:42.400,whos there
79,49,12:32:45.806,doctor
79,54,12:32:53.139,doctor who 
79,54,12:32:55.014,hehe
79,49,12:33:06.372,who'd you know
79,49,12:33:20.970,ootko kattonu muuten niit
79,54,12:33:25.876,en oo
79,49,12:33:32.246,en minäkään 
79,49,12:33:44.873,aik mielenkiintoinen konsepti kyllä
79,54,12:33:58.769,jaa no en tiedä niistä mitään ni en osaa sanoo
79,49,12:34:28.796,Yks aik leffa jonka haluaisin kyl mennä kattoo on toi Jojo Rabbit
79,54,12:34:52.718,jojo siwa??
79,54,12:34:55.754,he
79,49,12:35:06.130,-____________________________-
79,54,12:35:13.838,mut siis onks toi se natsi komedia
79,49,12:35:19.628,juu
79,49,12:37:05.847,yksi aik mielenkiintoinen on semmonne leffa joka on kuvattu kokonaan yhellä otolla
79,54,12:37:11.590,1917
79,49,12:37:14.908,eli siin ei leikata koskaa
79,54,12:37:17.045,vai mikä sen nimi on
79,49,12:37:21.048,juu kai
79,54,12:37:33.260,juu oon miettiny et pitäis mennä kattoo
79,49,12:37:37.235,sama
79,49,12:37:57.006,en kyl tiiä meenkö oikeesti koska oon laiska ja en saa mitän aikaan koskaa
79,54,12:38:23.952,"no hei oot aktiivisn ""chat kumppani"" jonka oon saanu tänään"
79,49,12:38:33.617,jaa
79,49,12:38:44.237,onko muut ollu kokonaan hiljaa
79,49,12:38:56.648,vai onko sanavirta ollu vähn
79,49,12:39:07.827,vähäistä*
79,54,12:39:12.992,no sillee pitäny ite kysyy kokoajan ja ne o vastannut aina jonkun minuutin jälkeenn
79,49,12:40:01.935,hyvästi
79,54,12:40:05.847,heippedei
80,52,12:26:13.584,moi
80,62,12:26:36.868,moi
80,52,12:26:49.482,mitä leffoi katot
80,62,12:27:34.984,oikeestaan aika paljon kaikkii erilaisii et ei oo esim sellast tiettyy genree mist tykkäisin enite
80,62,12:27:37.273,mites sä
80,52,12:27:45.281,no vähän sama homma
80,52,12:27:49.396,mikä lempi sarja
80,62,12:28:35.132,eikös täs pitäny puhuu elokuvis haha no ei mut just nyt haluisin alkaa kattoo jotai uutta hyvää sarjaa et onks suosituksii
80,52,12:29:11.208,no frendit on kova tai greyn anatomia tai the 100 tai walking dead
80,62,12:29:29.070,okeii
80,52,12:29:47.191,:+1: 
80,62,12:30:12.843,tykkääks sä mielummin käyä leffateatteris kattoo leffaa vai ihan koton
80,52,12:30:28.325,himas
80,62,12:30:32.303,juu 
80,62,12:30:34.384,sama
80,52,12:30:39.631,mut josksus on iha jees mennä leffaan
80,62,12:30:44.059,nii on
80,62,12:30:47.062,vähä vaihteluu
80,52,12:30:50.112,jepp
80,62,12:32:23.514,tykkäätkö kattoo kauhuleffoi
80,52,12:32:31.343,jooooo
80,52,12:32:38.951,ne on parhsita
80,62,12:33:03.715,juu mä en ennen oikee fiilannu mut nykyää välil kattelen
80,52,12:33:15.770,mitä oot nähny
80,62,12:33:45.948,netflixist joitai emmä muista niit nimii ulkoo ku oon nähny sielt joku miljoona leffaa haha
80,52,12:33:52.854,ok
80,62,12:34:00.159,ent sä
80,52,12:34:18.348,no oon kattonu jotai ihan rädnomeit
80,62,12:34:31.177,hahah okkei
80,52,12:35:10.503,juu
80,62,12:37:30.406,mitä täs nyt sit vois leffoist puhuu
81,53,12:26:31.144,käyks usein leffas
81,61,12:26:44.054,en oikestaa
81,53,12:26:50.686,aa harmi
81,61,12:26:55.368,aika harvoin
81,61,12:27:10.484,mitä viimex katoit
81,61,12:27:17.609,elokuvatetatteris
81,53,12:27:26.578,en kyl muista
